Distance l,q,q_MSD_numerics,q_* (Theory),q_*(Numerics),MSD_minimum
1,0.2811401401401402,2985.129396632281,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2831411411411411,2983.314416705238,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2851421421421421,2981.509469741176,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2871431431431432,2979.714512340632,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2891441441441441,2977.929501569639,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2911451451451452,2976.154394944884,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2931461461461461,2974.389150419465,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2951471471471471,2972.633726369244,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2971481481481482,2970.888081579837,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.2991491491491491,2969.152175233987,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3011501501501502,2967.425966899624,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3031511511511512,2965.709416518267,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3051521521521521,2964.002484393999,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3071531531531532,2962.305131182827,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3091541541541541,2960.617317882478,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3111551551551552,2958.939005822621,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3131561561561562,2957.270156655387,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3151571571571571,2955.61073234643,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3171581581581582,2953.960695166174,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3191591591591592,2952.320007681431,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3211601601601601,2950.688632747429,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3231611611611612,2949.066533500049,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3251621621621621,2947.453673348408,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3271631631631632,2945.850015967669,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3291641641641642,2944.255525292191,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3311651651651651,2942.670165508915,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3331661661661662,2941.093901050936,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3351671671671672,2939.526696591392,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3371681681681682,2937.968517037533,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3391691691691692,2936.419327525023,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3411701701701702,2934.879093412447,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3431711711711712,2933.347780275999,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3451721721721722,2931.82535390438,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3471731731731732,2930.311780293894,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3491741741741742,2928.807025643687,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3511751751751752,2927.31105635113,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3531761761761762,2925.823839007477,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3551771771771772,2924.345340393537,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3571781781781782,2922.875527475581,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3591791791791792,2921.414367401371,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3611801801801802,2919.961827496333,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3631811811811812,2918.517875259824,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3651821821821822,2917.082478361579,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3671831831831832,2915.655604638284,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3691841841841842,2914.237222090162,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3711851851851852,2912.827298877823,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3731861861861862,2911.425803319114,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3751871871871872,2910.032703886095,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3771881881881882,2908.647969202158,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3791891891891892,2907.271568039193,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3811901901901902,2905.903469314861,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3831911911911912,2904.543642089981,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3851921921921922,2903.192055565947,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3871931931931932,2901.8486790823,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3891941941941942,2900.513482114323,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3911951951951952,2899.186434270764,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3931961961961962,2897.867505291531,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3951971971971972,2896.556665045604,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3971981981981982,2895.253883528926,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.3991991991991992,2893.95913086234,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4012002002002002,2892.672377289668,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4032012012012012,2891.393593175772,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4052022022022022,2890.12274900477,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4072032032032032,2888.859815378166,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4092042042042042,2887.604763013223,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4112052052052052,2886.357562741197,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4132062062062062,2885.118185505766,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4152072072072072,2883.886602361451,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4172082082082082,2882.662784472072,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4192092092092092,2881.446703109286,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4212102102102102,2880.238329651143,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4232112112112112,2879.037635580711,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4252122122122122,2877.844592484695,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4272132132132132,2876.659172052172,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4292142142142142,2875.481346073281,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4312152152152152,2874.311086438031,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4332162162162162,2873.148365135066,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4352172172172172,2871.993154250535,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4372182182182182,2870.845425966958,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4392192192192192,2869.705152562135,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4412202202202202,2868.572306408071,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4432212212212212,2867.446859969974,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4452222222222222,2866.328785805234,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4472232232232232,2865.218056562457,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4492242242242243,2864.114644980527,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4512252252252252,2863.018523887686,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4532262262262262,2861.92966620065,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4552272272272272,2860.848044923741,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4572282282282282,2859.773633148038,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4592292292292292,2858.706404050589,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4612302302302302,2857.646330893571,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4632312312312312,2856.593387023585,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4652322322322323,2855.547545870841,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4672332332332332,2854.508780948463,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4692342342342342,2853.4770658518,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4712352352352353,2852.45237425768,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4732362362362362,2851.434679923804,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4752372372372373,2850.423956688045,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4772382382382382,2849.420178467854,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4792392392392392,2848.423319259619,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4812402402402403,2847.433353138065,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4832412412412412,2846.450254255689,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4852422422422423,2845.473996842181,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4872432432432433,2844.504555203867,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4892442442442442,2843.541903723187,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4912452452452453,2842.586016858153,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4932462462462462,2841.636869141857,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4952472472472472,2840.694435181962,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4972482482482483,2839.758689660232,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.4992492492492492,2838.829607332054,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5012502502502503,2837.907163025971,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5032512512512513,2836.991331643262,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5052522522522522,2836.082088157477,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5072532532532532,2835.179407614041,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5092542542542543,2834.28326512982,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5112552552552553,2833.393635892735,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5132562562562563,2832.510495161352,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5152572572572572,2831.633818264538,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5172582582582582,2830.76358060103,0.9101797211244548,0.9134564564564565,2757.068640015289
1,0.5192592592592593,2829.899757639123,0.9101797211244548,0.9134564564564565,2757.068640015289
